NUMERO FAKE FAMILIA,ANO NASCIMENTO,BAIRRO,BENEFICIO CONCEDIDO,DATA CONCESSÃO,SERVIÇO,LOCAL DE EXECUÇÃO,DIA CONCESSÃO,MES CONCESSÃO,ANO CONCESSÃO
127130419,1972,FLORAMAR,AVISE 1X300,25/05/2022,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-N,25,05,2022
124458266,2001,SERRA VERDE,AVISE 1X300,25/05/2022,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-VN,25,05,2022
127130189,1989,JAQUELINE,AVISE 1X300,25/05/2022,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS ZILAH SPÓSITO,25,05,2022
124223027,1976,SERRA VERDE,AVISE 1X300,25/05/2022,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-VN,25,05,2022
124687000,1996,JARDIM GUANABARA,AVISE 1X300,26/05/2022,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS CONJUNTO JARDIM FELICIDADE,26,05,2022
127130473,1998,FREI LEOPOLDO,AVISE 1X300,26/05/2022,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS ZILAH SPÓSITO,26,05,2022
124467945,1978,JAQUELINE,AVISE 1X300,26/05/2022,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS ZILAH SPÓSITO,26,05,2022
127130499,1959,JARDIM LEBLON,AVISE 1X300,26/05/2022,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS APOLÔNIA,26,05,2022
127199445,1971,NOVA ESPERANCA,AVISE 1X300,26/05/2022,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS SUMARÉ,26,05,2022
124310720,1979,VILA CLORIS,AVISE 1X300,26/05/2022,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-N,26,05,2022
123951812,1983,CEU AZUL,AVISE 1X300,26/05/2022,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-VN,26,05,2022
127130447,1999,NAZARE,AVISE 1X300,26/05/2022,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-NE,26,05,2022
124468874,1999,VILA VISTA ALEGRE,AVISE 1X300,26/05/2022,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS VISTA ALEGRE I,26,05,2022
127005766,1988,CEU AZUL,AVISE 1X300 RENOVADO,27/05/2022,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS LAGOA,27,05,2022
127039534,2004,VILA PINHO,AVISE 1X300,27/05/2022,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-B,27,05,2022
127130551,1988,NOSSA SENHORA DE FATIMA,AVISE 1X300,27/05/2022,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-CS,27,05,2022
124140905,1978,HAVAI,AVISE 1X300,27/05/2022,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS HAVAÍ/VENTOSA,27,05,2022
124100099,1976,JARDIM FELICIDADE,AVISE 1X300,27/05/2022,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS CONJUNTO JARDIM FELICIDADE,27,05,2022
124468378,1983,COPACABANA,AVISE 1X300 RENOVADO,27/05/2022,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS APOLÔNIA,27,05,2022
127095127,1982,XODO MARIZE,AVISE 1X300,27/05/2022,SERVIÇO DE PROTEÇÃO E ATENDIMENTO ESPECIALIZADO A FAMÍLIAS E INDIVÍDUOS - PAEFI,CREAS NORTE,27,05,2022
124362084,1994,JARDIM GUANABARA,AVISE 1X300,27/05/2022,SERVIÇO DE PROTEÇÃO E ATENDIMENTO ESPECIALIZADO A FAMÍLIAS E INDIVÍDUOS - PAEFI,CREAS NORTE,27,05,2022
126894973,1993,VISTA ALEGRE,AVISE 1X300 RENOVADO,27/05/2022,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS VISTA ALEGRE I,27,05,2022
123885746,1981,ROSA LEÃO,AVISE 1X300,27/05/2022,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS ZILAH SPÓSITO,27,05,2022
127130657,1983,JARDIM LEBLON,AVISE 1X300,30/05/2022,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS APOLÔNIA,30,05,2022
127130640,2004,OCUPAÇÃO ROSA LEÃO,AVISE 1X300,30/05/2022,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS ZILAH SPÓSITO,30,05,2022
123830724,1974,MORRO DAS PEDRAS,AVISE 1X300,30/05/2022,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS GRACA SABOIA/MORRO DAS PEDRAS,30,05,2022
124362620,1986,JARDIM LEBLON,AVISE 1X300 RENOVADO,30/05/2022,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS APOLÔNIA,30,05,2022
127060988,1983,ESPLANADA,AVISE 1X300,30/05/2022,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-L,30,05,2022
127095688,1978,VALE DO JATOBA,AVISE 1X300,30/05/2022,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-B,30,05,2022
127130622,1973,SANTA CRUZ,AVISE 1X300,30/05/2022,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-NE,30,05,2022
124303152,1961,CONCORDIA,AVISE 1X300 RENOVADO,30/05/2022,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-NE,30,05,2022
124004411,1952,JARDIM ALVORADA,AVISE 1X300 RENOVADO,30/05/2022,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-P,30,05,2022
123845696,1990,NOSSA SENHORA DA APARECIDA,AVISE 1X300,30/05/2022,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-CS,30,05,2022
123798638,1964,VENTOSA PRIMEIRA SECAO,AVISE 1X300,30/05/2022,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS HAVAÍ/VENTOSA,30,05,2022
127130347,1971,SAO TOMAZ,AVISE 1X300,30/05/2022,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS VILA BIQUINHAS,30,05,2022
123681612,1970,HORTO,AVISE 1X300,30/05/2022,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-L,30,05,2022
124466709,1990,JAQUELINE,AVISE 1X300,31/05/2022,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS ZILAH SPÓSITO,31,05,2022
127004876,1984,TREVO,AVISE 1X300 RENOVADO,31/05/2022,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-P,31,05,2022
123502639,1968,APOLONIA,AVISE 1X300,31/05/2022,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS APOLÔNIA,31,05,2022
124021775,1962,JARDIM LEBLON,AVISE 1X300,31/05/2022,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS APOLÔNIA,31,05,2022
124321311,1984,ZILAH SPÃ¿SITO,AVISE 1X300,31/05/2022,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS ZILAH SPÓSITO,31,05,2022
127130273,1967,JAQUELINE,AVISE 1X300,31/05/2022,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS ZILAH SPÓSITO,31,05,2022
123942374,1978,VILA PARIS,AVISE 1X300,31/05/2022,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-CS,31,05,2022
125144108,1992,VILA ZILAH SPOSITO,AVISE 1X300,31/05/2022,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS ZILAH SPÓSITO,31,05,2022
123546944,1968,VILA BARRAGEM SANTA LUCIA,AVISE 1X300,31/05/2022,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS SANTA RITA DE CÁSSIA,31,05,2022
124457060,2000,OCUPAÇÃO RODA LEÃO,AVISE 1X300,31/05/2022,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS ZILAH SPÓSITO,31,05,2022
127130534,2005,VILA VISTA ALEGRE,AVISE 1X300,31/05/2022,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS VISTA ALEGRE I,31,05,2022
124505546,1974,JAQUELINE,AVISE 1X300,01/06/2022,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS ZILAH SPÓSITO,01,06,2022
124377380,1990,OCUPAÇÃO VITORIA,AVISE 1X300 RENOVADO,01/06/2022,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS ZILAH SPÓSITO,01,06,2022
127130862,1999,GRANJA WERNECK,AVISE 1X300,01/06/2022,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS ZILAH SPÓSITO,01,06,2022
127060923,1983,VILA MARIA VIRGINIA,AVISE 1X300 RENOVADO,01/06/2022,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-NE,01,06,2022
123548519,1956,JARDIM DOS COMERCIARIOS,AVISE 1X300,01/06/2022,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-VN,01,06,2022
127004498,1985,JAQUELINE,AVISE 1X300 RENOVADO,01/06/2022,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS ZILAH SPÓSITO,01,06,2022
124411717,1961,CONCORDIA,AVISE 1X300 RENOVADO,01/06/2022,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-NE,01,06,2022
124035191,1959,HORTO FLORESTAL,AVISE 1X300,01/06/2022,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-L,01,06,2022
127130512,1997,SAO GABRIEL,AVISE 1X300,01/06/2022,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-NE,01,06,2022
127130404,1991,VILA PINHO,AVISE 1X300,02/06/2022,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-B,02,06,2022
124462766,2001,VISTA ALEGRE,AVISE 1X300,02/06/2022,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS VISTA ALEGRE I,02,06,2022
123491009,1960,NOSSA SENHORA DA CONCEICAO,AVISE 1X300,02/06/2022,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-CS,02,06,2022
127130989,1998,VILA PIRATININGA,AVISE 1X300,02/06/2022,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-B,02,06,2022
124376468,1991,ROSA LEÃO,AVISE 1X300,02/06/2022,SERVIÇO DE PROTEÇÃO E ATENDIMENTO ESPECIALIZADO A FAMÍLIAS E INDIVÍDUOS - PAEFI,CREAS NORTE,02,06,2022
127130943,1978,BETANIA,AVISE 1X300,02/06/2022,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-O,02,06,2022
124058689,1986,ACABA MUNDO,AVISE 1X300,02/06/2022,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-CS,02,06,2022
127095614,1966,LAGOINHA,AVISE 1X300,02/06/2022,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS VILA SENHOR DOS PASSOS,02,06,2022
124236568,1970,NOSSA SENHORA DA CONCEICAO,AVISE 1X300,02/06/2022,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-CS,02,06,2022
125457133,1984,GRANJA WERNECK,AVISE 1X300,03/06/2022,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS ZILAH SPÓSITO,03,06,2022
127130247,1994,CABANA DO PAI TOMAZ,AVISE 1X300,03/06/2022,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS VISTA ALEGRE I,03,06,2022
127130819,2001,NAZARE,AVISE 1X300,03/06/2022,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-NE,03,06,2022
124340741,2002,VILA DOS ANJOS,AVISE 1X300,03/06/2022,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-VN,03,06,2022
124018291,1968,JAQUELINE,AVISE 1X300,03/06/2022,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS ZILAH SPÓSITO,03,06,2022
123833504,1973,CABANA DO PAI TOMAS,AVISE 1X300,03/06/2022,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-O,03,06,2022
123526455,1977,SANTA CRUZ,AVISE 1X300,03/06/2022,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-NE,03,06,2022
127004139,1967,OCUPAÇÃO ROSA LEÃO,AVISE 1X300 RENOVADO,03/06/2022,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS ZILAH SPÓSITO,03,06,2022
124271714,1972,BARRAGEM SANTA LUCIA,AVISE 1X300,03/06/2022,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-CS,03,06,2022
127005841,2004,SANTA SOFIA,AVISE 1X300 RENOVADO,03/06/2022,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS VILA ANTENA,03,06,2022
127095157,1979,COPACABANA,AVISE 1X300 RENOVADO,03/06/2022,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS APOLÔNIA,03,06,2022
126450674,1987,JAQUELINE,AVISE 1X300,03/06/2022,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS ZILAH SPÓSITO,03,06,2022
127039413,1962,SERRA,AVISE 1X300,03/06/2022,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-CS,03,06,2022
127437040,1982,SANTANA DO CAFEZAL,AVISE 1X300,03/06/2022,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-CS,03,06,2022
124389313,1989,CONJUNTO TAQUARIL,AVISE 1X300,03/06/2022,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS GRANJA DE FREITAS,03,06,2022
127131173,1985,CONJUNTO PAULO VI,AVISE 1X300,06/06/2022,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS CONJUNTO PAULO VI,06,06,2022
124467572,1998,TREVO,AVISE 1X300,06/06/2022,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-P,06,06,2022
124930064,1989,BRAUNAS,AVISE 1X300,06/06/2022,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-P,06,06,2022
127094993,1980,ROSA LEAO,AVISE 1X300 RENOVADO,06/06/2022,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS ZILAH SPÓSITO,06,06,2022
123677235,1964,RIO BRANCO,AVISE 1X300,06/06/2022,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS APOLÔNIA,06,06,2022
123950404,1956,JARDIM LEBLON,AVISE 1X300,06/06/2022,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS APOLÔNIA,06,06,2022
123761844,1986,JAQUELINE,AVISE 1X300 RENOVADO,06/06/2022,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS ZILAH SPÓSITO,06,06,2022
124467617,1997,SANTA TEREZINHA,AVISE 1X300 RENOVADO,06/06/2022,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-P,06,06,2022
124328651,1985,JAQUELINE,AVISE 1X300 RENOVADO,06/06/2022,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS ZILAH SPÓSITO,06,06,2022
124356735,1995,APOLONIA,AVISE 1X300,06/06/2022,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-VN,06,06,2022
127131078,1985,CENTRO,AVISE 1X300,06/06/2022,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-CS,06,06,2022
127095184,1995,OCUPAÇÃO ESPERANÇA,AVISE 1X300 RENOVADO,07/06/2022,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS ZILAH SPÓSITO,07,06,2022
127039335,1985,OCUPAÇÃO VITORIA,AVISE 1X300 RENOVADO,07/06/2022,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS ZILAH SPÓSITO,07,06,2022
124316522,1962,JAQUELINE,AVISE 1X300,07/06/2022,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS ZILAH SPÓSITO,07,06,2022
127131225,1994,PIRATININGA,AVISE 1X300,07/06/2022,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-VN,07,06,2022
123519222,1997,CONJUNTO TAQUARIL,AVISE 1X300,07/06/2022,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS ZILAH SPÓSITO,07,06,2022
123837231,1997,VENTOSA PRIMEIRA SECAO,AVISE 1X300,07/06/2022,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS HAVAÍ/VENTOSA,07,06,2022
123769872,1981,SANTA RITA DE CASSIA,AVISE 1X300 RENOVADO,07/06/2022,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS SANTA RITA DE CÁSSIA,07,06,2022
127131198,1959,BONFIM,AVISE 1X300,07/06/2022,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS VILA SENHOR DOS PASSOS,07,06,2022
125146491,1964,VILA DA LUZ,AVISE 1X300,07/06/2022,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-NE,07,06,2022
124372396,1993,SAO JOSE,AVISE 1X300,07/06/2022,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS VILA SÃO JOSÉ,07,06,2022
123540901,1980,ACABA MUNDO,AVISE 1X300,07/06/2022,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-CS,07,06,2022
123947593,1966,JAQUELINE,AVISE 1X300 RENOVADO,07/06/2022,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS ZILAH SPÓSITO,07,06,2022
127131268,1980,VILA CEMIG,AVISE 1X300,07/06/2022,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS VILA CEMIG,07,06,2022
124972473,1989,VILA VITORIA,AVISE 1X300,08/06/2022,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS ZILAH SPÓSITO,08,06,2022
123759450,1956,OCUPAÇÃO  VITORIA,AVISE 1X300,08/06/2022,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS ZILAH SPÓSITO,08,06,2022
126484329,1989,DOM BOSCO,AVISE 1X300 RENOVADO,08/06/2022,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS CONJUNTO CALIFÓRNIA,08,06,2022
123981330,1996,VILA CLORIS,AVISE 1X300 RENOVADO,08/06/2022,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-N,08,06,2022
127095108,1990,CONCORDIA,AVISE 1X300 RENOVADO,08/06/2022,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-NE,08,06,2022
123607617,1978,XODO MARIZE,AVISE 1X300 RENOVADO,08/06/2022,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-N,08,06,2022
124349740,1968,DOM BOSCO,AVISE 1X300,08/06/2022,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS CONJUNTO CALIFÓRNIA,08,06,2022
123707733,1964,VILA TRINTA E UM DE MARCO,AVISE 1X300,08/06/2022,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS CONJUNTO CALIFÓRNIA,08,06,2022
124084240,1982,ALPES,AVISE 1X300 RENOVADO,08/06/2022,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS VILA ANTENA,08,06,2022
124074088,1982,NOSSA SENHORA DA APARECIDA,AVISE 1X300,08/06/2022,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-CS,08,06,2022
123565702,1961,ACABA MUNDO,AVISE 1X300 RENOVADO,09/06/2022,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-CS,09,06,2022
124380462,1969,VILA VISTA ALEGRE,AVISE 1X300 RENOVADO,09/06/2022,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS VISTA ALEGRE I,09,06,2022
125524209,1956,SANTO ANTONIO,AVISE 1X300,09/06/2022,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-CS,09,06,2022
127095250,1967,OCUPAÇÃO VITORIA,AVISE 1X300 RENOVADO,09/06/2022,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS ZILAH SPÓSITO,09,06,2022
127040284,1997,VISTA ALEGRE,AVISE 1X300 RENOVADO,09/06/2022,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS VISTA ALEGRE I,09,06,2022
127040398,1993,NOVA CINTRA,AVISE 1X300 RENOVADO,09/06/2022,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS VISTA ALEGRE I,09,06,2022
124418000,1979,CENTRO,AVISE 1X300 RENOVADO,09/06/2022,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-CS,09,06,2022
124298032,1979,MANTIQUEIRA,AVISE 1X300,09/06/2022,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-VN,09,06,2022
124274323,1983,VILA AEROPORTO,AVISE 1X300,09/06/2022,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS VILA BIQUINHAS,09,06,2022
127131161,1957,CENTRO,AVISE 1X300,09/06/2022,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-CS,09,06,2022
125101386,1995,VILA ZILAH SPOSITO,AVISE 1X300,09/06/2022,SERVIÇO DE PROTEÇÃO E ATENDIMENTO ESPECIALIZADO A FAMÍLIAS E INDIVÍDUOS - PAEFI,CREAS NORTE,09,06,2022
123881066,1977,SERRA,AVISE 1X300,09/06/2022,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-CS,09,06,2022
124384095,1980,APARECIDA SETIMA SECAO,AVISE 1X300,09/06/2022,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS SUMARÉ,09,06,2022
123878218,1982,NOVO SAO LUCAS,AVISE 1X300 RENOVADO,09/06/2022,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-CS,09,06,2022
124456897,1953,FLAVIO MARQUES LISBOA,AVISE 1X300,09/06/2022,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-CS,09,06,2022
123620612,1954,BARRO PRETO,AVISE 1X300 RENOVADO,10/06/2022,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-CS,10,06,2022
127039932,1998,TAQUARIL,AVISE 1X300 RENOVADO,10/06/2022,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS GRANJA DE FREITAS,10,06,2022
123985287,1958,SANTA MONICA,AVISE 1X300,10/06/2022,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-VN,10,06,2022
127131356,1979,APOLONIA,AVISE 1X300,10/06/2022,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS APOLÔNIA,10,06,2022
127130195,1957,NOVA GRANADA,AVISE 1X300,10/06/2022,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS GRACA SABOIA/MORRO DAS PEDRAS,10,06,2022
127094970,1978,PARAISO,AVISE 1X300 RENOVADO,10/06/2022,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-L,10,06,2022
127095480,1979,ROSA LEÃO,AVISE 1X300 RENOVADO,10/06/2022,SERVIÇO DE PROTEÇÃO E ATENDIMENTO INTEGRAL À FAMÍLIA - PAIF,CRAS ZILAH SPÓSITO,10,06,2022
124470707,1967,JARDIM GUANABARA,AVISE 1X300,10/06/2022,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-N,10,06,2022
123820596,1985,IPE,AVISE 1X300,10/06/2022,EQUIPE DE PROTEÇÃO SOCIAL BÁSICA REGIONAL,GERASOC-NE,10,06,2022
